District,N_CADASTRE,N,CITY,geometry
1.0,89467.0,11630.0,Madrid,"[array([[-3.693108  , 40.419498  ],
       [-3.692697  , 40.419986  ],
       [-3.692439  , 40.420447  ],
       [-3.692158  , 40.421225  ],
       [-3.691208  , 40.423183  ],
       [-3.690643  , 40.424618  ],
       [-3.690453  , 40.425019  ],
       [-3.691172  , 40.425374  ],
       [-3.692286  , 40.425934  ],
       [-3.693171  , 40.426356  ],
       [-3.694884  , 40.42723   ],
       [-3.695337  , 40.427471  ],
       [-3.695919  , 40.427751  ],
       [-3.697139  , 40.427926  ],
       [-3.697752  , 40.428061  ],
       [-3.69957   , 40.428458  ],
       [-3.701135  , 40.428802  ],
       [-3.70151   , 40.428878  ],
       [-3.701932  , 40.428971  ],
       [-3.70242   , 40.429057  ],
       [-3.702209  , 40.428545  ],
       [-3.701311  , 40.426338  ],
       [-3.700917  , 40.425358  ],
       [-3.70077159, 40.42500938],
       [-3.700939  , 40.425405  ],
       [-3.701113  , 40.425823  ],
       [-3.701259  , 40.426191  ],
       [-3.701505  , 40.426808  ],
       [-3.702255  , 40.428643  ],
       [-3.702428  , 40.429072  ],
       [-3.702668  , 40.429111  ],
       [-3.70305   , 40.42917   ],
       [-3.703684  , 40.429273  ],
       [-3.704777  , 40.429451  ],
       [-3.705162  , 40.429516  ],
       [-3.705602  , 40.429569  ],
       [-3.705828  , 40.4296    ],
       [-3.705922  , 40.429612  ],
       [-3.706121  , 40.42964   ],
       [-3.706536  , 40.429677  ],
       [-3.709336  , 40.429949  ],
       [-3.71023   , 40.43004   ],
       [-3.711638  , 40.430178  ],
       [-3.713116  , 40.430338  ],
       [-3.716283  , 40.430627  ],
       [-3.716201  , 40.430516  ],
       [-3.715178  , 40.429112  ],
       [-3.714028  , 40.427516  ],
       [-3.71251   , 40.425425  ],
       [-3.711605  , 40.4242    ],
       [-3.710879  , 40.423387  ],
       [-3.712022  , 40.422729  ],
       [-3.712748  , 40.42232   ],
       [-3.713267  , 40.421854  ],
       [-3.714495  , 40.421015  ],
       [-3.715524  , 40.420321  ],
       [-3.71941   , 40.420238  ],
       [-3.72044   , 40.42028   ],
       [-3.72097   , 40.420026  ],
       [-3.721902  , 40.417396  ],
       [-3.722305  , 40.416358  ],
       [-3.722512  , 40.415242  ],
       [-3.722784  , 40.414024  ],
       [-3.719843  , 40.413943  ],
       [-3.716888  , 40.413901  ],
       [-3.718253  , 40.411181  ],
       [-3.718106  , 40.410826  ],
       [-3.716773  , 40.4087    ],
       [-3.714767  , 40.407824  ],
       [-3.713002  , 40.407127  ],
       [-3.711682  , 40.4067    ],
       [-3.71054   , 40.406443  ],
       [-3.707111  , 40.405811  ],
       [-3.705492  , 40.405515  ],
       [-3.70324   , 40.405084  ],
       [-3.70294   , 40.405018  ],
       [-3.702733  , 40.404966  ],
       [-3.700266  , 40.405634  ],
       [-3.699349  , 40.405886  ],
       [-3.694005  , 40.407346  ],
       [-3.693463  , 40.407544  ],
       [-3.692379  , 40.408258  ],
       [-3.692073  , 40.408994  ],
       [-3.692127  , 40.409187  ],
       [-3.69214832, 40.409195  ],
       [-3.692292  , 40.409646  ],
       [-3.693574  , 40.413388  ],
       [-3.694269  , 40.415267  ],
       [-3.693289  , 40.418808  ],
       [-3.693108  , 40.419498  ]]), array([[-3.71041516, 40.40879653],
       [-3.71104   , 40.40803   ],
       [-3.71129607, 40.40747595],
       [-3.711042  , 40.40803   ],
       [-3.710451  , 40.408753  ],
       [-3.71041516, 40.40879653]]), array([[-3.71160548, 40.40684306],
       [-3.71161   , 40.406834  ],
       [-3.711682  , 40.4067    ],
       [-3.71160548, 40.40684306]]), array([[-3.69268656, 40.40939699],
       [-3.694003  , 40.409891  ],
       [-3.694558  , 40.410137  ],
       [-3.695582  , 40.410586  ],
       [-3.69643219, 40.41100669],
       [-3.695572  , 40.410582  ],
       [-3.693967  , 40.409881  ],
       [-3.69268656, 40.40939699]]), array([[-3.69866169, 40.41214629],
       [-3.699547  , 40.412602  ],
       [-3.700159  , 40.412919  ],
       [-3.69866169, 40.41214629]]), array([[-3.7027779 , 40.41390002],
       [-3.703483  , 40.414141  ],
       [-3.70348226, 40.41414175],
       [-3.702944  , 40.413957  ],
       [-3.7027779 , 40.41390002]]), array([[-3.70130256, 40.41589519],
       [-3.70087973, 40.41621753],
       [-3.700984  , 40.416135  ],
       [-3.70130256, 40.41589519]]), array([[-3.69972941, 40.41761354],
       [-3.699643  , 40.417745  ],
       [-3.699507  , 40.4178405 ],
       [-3.699643  , 40.417743  ],
       [-3.69972941, 40.41761354]]), array([[-3.70016143, 40.41695622],
       [-3.70005454, 40.41711885],
       [-3.70008   , 40.417079  ],
       [-3.70016143, 40.41695622]]), array([[-3.69950925, 40.41834988],
       [-3.69953   , 40.418412  ],
       [-3.699686  , 40.418952  ],
       [-3.699741  , 40.419301  ],
       [-3.699686  , 40.419758  ],
       [-3.69968503, 40.41975774],
       [-3.699738  , 40.419294  ],
       [-3.699678  , 40.418941  ],
       [-3.69950925, 40.41834988]]), array([[-3.69937154, 40.41793761],
       [-3.69945748, 40.41819491],
       [-3.699371  , 40.417938  ],
       [-3.69937154, 40.41793761]]), array([[-3.69967306, 40.41975447],
       [-3.699664  , 40.419752  ],
       [-3.69948045, 40.41969754],
       [-3.69967306, 40.41975447]]), array([[-3.69444413, 40.41921806],
       [-3.6936777 , 40.41936349],
       [-3.693684  , 40.419362  ],
       [-3.69444413, 40.41921806]]), array([[-3.710879, 40.423387],
       [-3.707481, 40.421208],
       [-3.70596 , 40.420221],
       [-3.705775, 40.420212],
       [-3.70596 , 40.42022 ],
       [-3.710879, 40.423387]]), array([[-3.70596   , 40.42022   ],
       [-3.706252  , 40.420179  ],
       [-3.70625272, 40.42017904],
       [-3.70596   , 40.42022   ]]), array([[-3.70643818, 40.42018928],
       [-3.706886  , 40.420214  ],
       [-3.707231  , 40.420233  ],
       [-3.70725398, 40.42023456],
       [-3.70643818, 40.42018928]]), array([[-3.70739955, 40.42024441],
       [-3.707423  , 40.420246  ],
       [-3.708218  , 40.420302  ],
       [-3.70739955, 40.42024441]]), array([[-3.708218  , 40.420302  ],
       [-3.707888  , 40.419805  ],
       [-3.70794375, 40.41974175],
       [-3.707889  , 40.419805  ],
       [-3.708218  , 40.420302  ]]), array([[-3.70821937, 40.41884831],
       [-3.70822   , 40.418846  ],
       [-3.708505  , 40.418312  ],
       [-3.708751  , 40.417852  ],
       [-3.70821937, 40.41884831]]), array([[-3.708751  , 40.417852  ],
       [-3.708571  , 40.417742  ],
       [-3.70861482, 40.41748568],
       [-3.708572  , 40.417742  ],
       [-3.708751  , 40.417852  ]]), array([[-3.708695, 40.417005],
       [-3.708606, 40.416382],
       [-3.708728, 40.416137],
       [-3.708608, 40.416381],
       [-3.708659, 40.41674 ],
       [-3.708695, 40.417005]]), array([[-3.708681  , 40.415397  ],
       [-3.708472  , 40.415285  ],
       [-3.70837549, 40.41513681],
       [-3.708473  , 40.415285  ],
       [-3.708681  , 40.415397  ]]), array([[-3.70831902, 40.4150501 ],
       [-3.708317  , 40.415047  ],
       [-3.70827309, 40.41495966],
       [-3.70831902, 40.4150501 ]]), array([[-3.70814957, 40.414714  ],
       [-3.708137  , 40.414689  ],
       [-3.708043  , 40.414479  ],
       [-3.70814957, 40.414714  ]]), array([[-3.70812328, 40.41411542],
       [-3.708146  , 40.414011  ],
       [-3.708238  , 40.413728  ],
       [-3.708147  , 40.414008  ],
       [-3.70812328, 40.41411542]]), array([[-3.708238  , 40.413728  ],
       [-3.707802  , 40.41355   ],
       [-3.7075477 , 40.41346786],
       [-3.7078    , 40.413549  ],
       [-3.708238  , 40.413728  ]]), array([[-3.70754107, 40.41295327],
       [-3.70754564, 40.4128464 ],
       [-3.707543  , 40.412945  ],
       [-3.70754107, 40.41295327]]), array([[-3.70806948, 40.41187402],
       [-3.708085  , 40.411844  ],
       [-3.708402  , 40.411296  ],
       [-3.7085618 , 40.41110128],
       [-3.708407  , 40.41129   ],
       [-3.708079  , 40.411856  ],
       [-3.70806948, 40.41187402]]), array([[-3.70909644, 40.41044949],
       [-3.70923334, 40.41026996],
       [-3.70916   , 40.410372  ],
       [-3.70909644, 40.41044949]]), array([[-3.70132678, 40.42091854],
       [-3.701237  , 40.421181  ],
       [-3.70118224, 40.4213285 ],
       [-3.701237  , 40.421178  ],
       [-3.70132678, 40.42091854]]), array([[-3.70098294, 40.42186527],
       [-3.700924  , 40.422024  ],
       [-3.700815  , 40.422523  ],
       [-3.700751  , 40.422819  ],
       [-3.70069   , 40.423095  ],
       [-3.70068149, 40.4233214 ],
       [-3.700689  , 40.423095  ],
       [-3.700924  , 40.422022  ],
       [-3.70098294, 40.42186527]]), array([[-3.70741409, 40.4135477 ],
       [-3.707412  , 40.413564  ],
       [-3.706385  , 40.413856  ],
       [-3.706375  , 40.413987  ],
       [-3.70600296, 40.4139975 ],
       [-3.706374  , 40.413987  ],
       [-3.706383  , 40.413856  ],
       [-3.707412  , 40.413563  ],
       [-3.70741409, 40.4135477 ]]), array([[-3.70563185, 40.41400798],
       [-3.705631  , 40.414008  ],
       [-3.70558003, 40.41399997],
       [-3.70563185, 40.41400798]]), array([[-3.70479481, 40.41392519],
       [-3.70477186, 40.41392404],
       [-3.704772  , 40.413924  ],
       [-3.70479481, 40.41392519]]), array([[-3.70417295, 40.41419349],
       [-3.704158  , 40.414201  ],
       [-3.70415742, 40.41420128],
       [-3.70417295, 40.41419349]]), array([[-3.70030724, 40.41988565],
       [-3.701185  , 40.419993  ],
       [-3.70141901, 40.420011  ],
       [-3.701184  , 40.419993  ],
       [-3.700694  , 40.419934  ],
       [-3.70030724, 40.41988565]]), array([[-3.70165397, 40.42002907],
       [-3.70165397, 40.42002907],
       [-3.701513  , 40.420348  ],
       [-3.70145567, 40.42053433],
       [-3.701511  , 40.420351  ],
       [-3.70165397, 40.42002907]]), array([[-3.705775  , 40.420212  ],
       [-3.705263  , 40.420198  ],
       [-3.70504416, 40.42019164],
       [-3.705775  , 40.420212  ]]), array([[-3.70183455, 40.42004245],
       [-3.701774  , 40.420038  ],
       [-3.70173451, 40.42003504],
       [-3.70183455, 40.42004245]]), array([[-3.696488  , 40.418813  ],
       [-3.69648841, 40.41881312],
       [-3.69606173, 40.41890204],
       [-3.696488  , 40.418813  ]])]"
2.0,77318.0,4362.0,Madrid,"[array([[-3.69486981, 40.39445335],
       [-3.694701  , 40.394214  ],
       [-3.695036  , 40.391365  ],
       [-3.694445  , 40.391265  ],
       [-3.692481  , 40.391924  ],
       [-3.691045  , 40.392406  ],
       [-3.690191  , 40.392694  ],
       [-3.6889    , 40.393107  ],
       [-3.688503  , 40.392418  ],
       [-3.687247  , 40.392784  ],
       [-3.68476   , 40.394048  ],
       [-3.683921  , 40.393131  ],
       [-3.681091  , 40.394587  ],
       [-3.68108148, 40.39459083],
       [-3.682562  , 40.393795  ],
       [-3.683926  , 40.393124  ],
       [-3.68476   , 40.394038  ],
       [-3.687245  , 40.392778  ],
       [-3.688509  , 40.392405  ],
       [-3.688902  , 40.393097  ],
       [-3.690222  , 40.392673  ],
       [-3.694455  , 40.39126   ],
       [-3.695041  , 40.391361  ],
       [-3.695062  , 40.391187  ],
       [-3.695225  , 40.390983  ],
       [-3.696967  , 40.389852  ],
       [-3.698082  , 40.389126  ],
       [-3.697683  , 40.388705  ],
       [-3.692822  , 40.384705  ],
       [-3.690722  , 40.382903  ],
       [-3.690229  , 40.382567  ],
       [-3.689953  , 40.382347  ],
       [-3.688099  , 40.383082  ],
       [-3.687308  , 40.383251  ],
       [-3.686757  , 40.383365  ],
       [-3.68626   , 40.383459  ],
       [-3.685409  , 40.38363   ],
       [-3.684837  , 40.383785  ],
       [-3.683921  , 40.38402   ],
       [-3.683676  , 40.384108  ],
       [-3.683261  , 40.384285  ],
       [-3.682826  , 40.38472   ],
       [-3.682288  , 40.385223  ],
       [-3.681107  , 40.386926  ],
       [-3.680481  , 40.387828  ],
       [-3.679942  , 40.388588  ],
       [-3.678969  , 40.389983  ],
       [-3.677887  , 40.390999  ],
       [-3.676708  , 40.392133  ],
       [-3.676422  , 40.392294  ],
       [-3.678545  , 40.394052  ],
       [-3.679717  , 40.395139  ],
       [-3.6800929 , 40.39498842],
       [-3.679716  , 40.39514   ],
       [-3.678798  , 40.394287  ],
       [-3.676422  , 40.392312  ],
       [-3.675332  , 40.393072  ],
       [-3.673464  , 40.394385  ],
       [-3.673566  , 40.394804  ],
       [-3.674144  , 40.395987  ],
       [-3.674841  , 40.397095  ],
       [-3.675749  , 40.398216  ],
       [-3.676749  , 40.399115  ],
       [-3.67704   , 40.399357  ],
       [-3.678665  , 40.400306  ],
       [-3.679872  , 40.400873  ],
       [-3.680053  , 40.400957  ],
       [-3.682066  , 40.401867  ],
       [-3.683844  , 40.400665  ],
       [-3.685031  , 40.401243  ],
       [-3.685874  , 40.400675  ],
       [-3.685518  , 40.400381  ],
       [-3.685717  , 40.400341  ],
       [-3.686171  , 40.40043   ],
       [-3.68664   , 40.400465  ],
       [-3.688135  , 40.400556  ],
       [-3.688612  , 40.400582  ],
       [-3.689548  , 40.400629  ],
       [-3.690978  , 40.4007    ],
       [-3.692517  , 40.400777  ],
       [-3.693038  , 40.400814  ],
       [-3.693959  , 40.400757  ],
       [-3.695922  , 40.40085   ],
       [-3.696653  , 40.400889  ],
       [-3.697309  , 40.400919  ],
       [-3.69844563, 40.4009763 ],
       [-3.693981  , 40.40076   ],
       [-3.693037  , 40.400817  ],
       [-3.692001  , 40.400752  ],
       [-3.688386  , 40.400571  ],
       [-3.686798  , 40.400478  ],
       [-3.686162  , 40.400433  ],
       [-3.685714  , 40.400345  ],
       [-3.68553   , 40.400381  ],
       [-3.685882  , 40.400678  ],
       [-3.685031  , 40.401255  ],
       [-3.683842  , 40.400676  ],
       [-3.682082  , 40.401874  ],
       [-3.683919  , 40.402739  ],
       [-3.684777  , 40.40299   ],
       [-3.683445  , 40.40511   ],
       [-3.687407  , 40.406183  ],
       [-3.688837  , 40.406774  ],
       [-3.692073  , 40.408994  ],
       [-3.692378  , 40.408258  ],
       [-3.693462  , 40.407544  ],
       [-3.69399   , 40.407352  ],
       [-3.69915   , 40.40594   ],
       [-3.700521  , 40.405564  ],
       [-3.701073  , 40.405416  ],
       [-3.702576  , 40.405009  ],
       [-3.702733  , 40.404967  ],
       [-3.703245  , 40.405086  ],
       [-3.705825  , 40.405575  ],
       [-3.707124  , 40.405809  ],
       [-3.710518  , 40.406438  ],
       [-3.711682  , 40.4067    ],
       [-3.712775  , 40.407051  ],
       [-3.714803  , 40.407837  ],
       [-3.716773  , 40.408698  ],
       [-3.717824  , 40.410381  ],
       [-3.718105  , 40.410818  ],
       [-3.718252  , 40.411186  ],
       [-3.716915  , 40.413895  ],
       [-3.720665  , 40.413956  ],
       [-3.721169  , 40.413974  ],
       [-3.721885  , 40.413998  ],
       [-3.722785  , 40.414024  ],
       [-3.722878  , 40.412854  ],
       [-3.72215   , 40.410563  ],
       [-3.721641  , 40.409124  ],
       [-3.721696  , 40.408294  ],
       [-3.722558  , 40.405987  ],
       [-3.722604  , 40.40461   ],
       [-3.722593  , 40.404369  ],
       [-3.72243   , 40.403614  ],
       [-3.721909  , 40.401484  ],
       [-3.721244  , 40.400649  ],
       [-3.720287  , 40.400043  ],
       [-3.719504  , 40.39982   ],
       [-3.716981  , 40.399932  ],
       [-3.716316  , 40.399959  ],
       [-3.714982  , 40.399585  ],
       [-3.714384  , 40.399425  ],
       [-3.713478  , 40.399023  ],
       [-3.711064  , 40.397204  ],
       [-3.710324  , 40.39681   ],
       [-3.709346  , 40.39646   ],
       [-3.70564   , 40.395382  ],
       [-3.704704  , 40.395003  ],
       [-3.70470334, 40.39500374],
       [-3.70321   , 40.394424  ],
       [-3.702093  , 40.39348   ],
       [-3.699357  , 40.390477  ],
       [-3.698094  , 40.389132  ],
       [-3.695238  , 40.390993  ],
       [-3.695079  , 40.391188  ],
       [-3.694975  , 40.39196   ],
       [-3.694704  , 40.394206  ],
       [-3.69486981, 40.39445335]]), array([[-3.711682  , 40.4067    ],
       [-3.71183   , 40.406318  ],
       [-3.71190863, 40.40612952],
       [-3.71186   , 40.406248  ],
       [-3.711682  , 40.4067    ]]), array([[-3.71262024, 40.40452225],
       [-3.712628  , 40.404505  ],
       [-3.712974  , 40.403775  ],
       [-3.71327024, 40.40314972],
       [-3.71262024, 40.40452225]]), array([[-3.71489945, 40.39975867],
       [-3.714911  , 40.399734  ],
       [-3.714982  , 40.399585  ],
       [-3.71489945, 40.39975867]]), array([[-3.7015343 , 40.39854261],
       [-3.700913  , 40.399234  ],
       [-3.70036145, 40.39982588],
       [-3.700872  , 40.399273  ],
       [-3.700996  , 40.399138  ],
       [-3.7015343 , 40.39854261]]), array([[-3.69590702, 40.39593442],
       [-3.69551197, 40.39536416],
       [-3.695798  , 40.395771  ],
       [-3.69590702, 40.39593442]]), array([[-3.69543333, 40.39525232],
       [-3.69511556, 40.39480178],
       [-3.695154  , 40.394855  ],
       [-3.69543333, 40.39525232]]), array([[-3.69934   , 40.400922  ],
       [-3.699426  , 40.401048  ],
       [-3.699594  , 40.401274  ],
       [-3.700535  , 40.402434  ],
       [-3.70067062, 40.40260754],
       [-3.700627  , 40.402552  ],
       [-3.699592  , 40.401272  ],
       [-3.699543  , 40.401206  ],
       [-3.699462  , 40.401097  ],
       [-3.699427  , 40.40105   ],
       [-3.69934   , 40.400922  ]]), array([[-3.70125348, 40.40335329],
       [-3.70189119, 40.40416853],
       [-3.701684  , 40.403906  ],
       [-3.70125348, 40.40335329]]), array([[-3.702483, 40.404928],
       [-3.702544, 40.404981],
       [-3.702576, 40.405009],
       [-3.702483, 40.404928]]), array([[-3.69860498, 40.4009765 ],
       [-3.698522  , 40.40098   ],
       [-3.69852063, 40.40097993],
       [-3.69860498, 40.4009765 ]]), array([[-3.698968  , 40.400351  ],
       [-3.699255  , 40.400949  ],
       [-3.69934   , 40.400922  ],
       [-3.699256  , 40.400949  ],
       [-3.69925455, 40.40094906],
       [-3.699086  , 40.400598  ],
       [-3.698969  , 40.400354  ],
       [-3.69878049, 40.40008192],
       [-3.698968  , 40.400351  ]])]"
3.0,57006.0,3892.0,Madrid,"[array([[-3.691609  , 40.408675  ],
       [-3.689173  , 40.406993  ],
       [-3.688837  , 40.406774  ],
       [-3.688276  , 40.406539  ],
       [-3.687392  , 40.406182  ],
       [-3.683436  , 40.405112  ],
       [-3.684771  , 40.402994  ],
       [-3.683908  , 40.402743  ],
       [-3.682072  , 40.401878  ],
       [-3.680931  , 40.401364  ],
       [-3.679611  , 40.400771  ],
       [-3.678643  , 40.400316  ],
       [-3.677028  , 40.399373  ],
       [-3.676747  , 40.399131  ],
       [-3.67645   , 40.399468  ],
       [-3.674338  , 40.401805  ],
       [-3.673081  , 40.403209  ],
       [-3.67173002, 40.40474296],
       [-3.673389  , 40.402849  ],
       [-3.676743  , 40.399128  ],
       [-3.675737  , 40.398222  ],
       [-3.674834  , 40.39715   ],
       [-3.674097  , 40.395973  ],
       [-3.673547  , 40.394805  ],
       [-3.673459  , 40.394455  ],
       [-3.672476  , 40.395066  ],
       [-3.671622  , 40.395597  ],
       [-3.669248  , 40.398382  ],
       [-3.668389  , 40.399556  ],
       [-3.668146  , 40.399976  ],
       [-3.667738  , 40.400818  ],
       [-3.666924  , 40.402713  ],
       [-3.666098  , 40.404745  ],
       [-3.665372  , 40.406257  ],
       [-3.67011   , 40.406617  ],
       [-3.670233  , 40.406628  ],
       [-3.670397  , 40.406233  ],
       [-3.67097302, 40.40560245],
       [-3.670415  , 40.406236  ],
       [-3.670253  , 40.406624  ],
       [-3.670944  , 40.406714  ],
       [-3.672106  , 40.406865  ],
       [-3.672403  , 40.406904  ],
       [-3.674718  , 40.407123  ],
       [-3.675269  , 40.40717   ],
       [-3.677337  , 40.407365  ],
       [-3.678204  , 40.407453  ],
       [-3.678836  , 40.407498  ],
       [-3.678212  , 40.407461  ],
       [-3.677011  , 40.407338  ],
       [-3.676691  , 40.407309  ],
       [-3.675701  , 40.407214  ],
       [-3.675571  , 40.407201  ],
       [-3.675179  , 40.407165  ],
       [-3.674901  , 40.407142  ],
       [-3.674416  , 40.407096  ],
       [-3.674176  , 40.407073  ],
       [-3.674015  , 40.407059  ],
       [-3.673709  , 40.40703   ],
       [-3.673206  , 40.406982  ],
       [-3.673065  , 40.406968  ],
       [-3.672405  , 40.406905  ],
       [-3.67208   , 40.406864  ],
       [-3.671712  , 40.406817  ],
       [-3.671168  , 40.406746  ],
       [-3.670904  , 40.406717  ],
       [-3.670256  , 40.406627  ],
       [-3.67025394, 40.40663782],
       [-3.670056  , 40.406626  ],
       [-3.669323  , 40.406582  ],
       [-3.66536   , 40.406268  ],
       [-3.664269  , 40.40848   ],
       [-3.663903  , 40.409203  ],
       [-3.663052  , 40.410886  ],
       [-3.662778  , 40.411343  ],
       [-3.66192   , 40.412657  ],
       [-3.661133  , 40.413842  ],
       [-3.660177  , 40.415361  ],
       [-3.659866  , 40.415875  ],
       [-3.65954   , 40.416595  ],
       [-3.659225  , 40.417323  ],
       [-3.658943  , 40.417946  ],
       [-3.658906  , 40.418713  ],
       [-3.668934  , 40.421178  ],
       [-3.669079  , 40.421166  ],
       [-3.669087  , 40.421006  ],
       [-3.669126  , 40.420333  ],
       [-3.669415  , 40.417023  ],
       [-3.670117  , 40.407578  ],
       [-3.670182  , 40.406952  ],
       [-3.67024186, 40.40670138],
       [-3.670187  , 40.40699   ],
       [-3.670161  , 40.407225  ],
       [-3.670065  , 40.40837   ],
       [-3.670032  , 40.408821  ],
       [-3.669898  , 40.410747  ],
       [-3.669715  , 40.413105  ],
       [-3.669458  , 40.416561  ],
       [-3.669148  , 40.420188  ],
       [-3.669103  , 40.421194  ],
       [-3.670829  , 40.421288  ],
       [-3.671296  , 40.421312  ],
       [-3.673093  , 40.421412  ],
       [-3.677021  , 40.421621  ],
       [-3.678036  , 40.421666  ],
       [-3.679499  , 40.42173   ],
       [-3.680036  , 40.421668  ],
       [-3.67978966, 40.42100471],
       [-3.680038  , 40.42167   ],
       [-3.680836  , 40.421491  ],
       [-3.681849  , 40.421305  ],
       [-3.684194  , 40.420861  ],
       [-3.687606  , 40.420227  ],
       [-3.688181  , 40.420122  ],
       [-3.688796  , 40.420011  ],
       [-3.689323  , 40.419942  ],
       [-3.689972  , 40.419853  ],
       [-3.691377  , 40.419673  ],
       [-3.691983  , 40.419597  ],
       [-3.692398  , 40.419544  ],
       [-3.693108  , 40.419497  ],
       [-3.693278  , 40.418843  ],
       [-3.694266  , 40.415273  ],
       [-3.693733  , 40.413797  ],
       [-3.692279  , 40.409614  ],
       [-3.692149  , 40.409195  ],
       [-3.692127  , 40.409186  ],
       [-3.692073  , 40.408994  ],
       [-3.691609  , 40.408675  ]]), array([[-3.678836  , 40.407498  ],
       [-3.679336  , 40.407438  ],
       [-3.68062539, 40.40720835],
       [-3.679338  , 40.407438  ],
       [-3.678836  , 40.407498  ]]), array([[-3.68205863, 40.40695265],
       [-3.684666  , 40.406465  ],
       [-3.685869  , 40.406309  ],
       [-3.68639377, 40.40638267],
       [-3.685869  , 40.40631   ],
       [-3.684661  , 40.406466  ],
       [-3.68218   , 40.406931  ],
       [-3.68205863, 40.40695265]]), array([[-3.67927202, 40.41961085],
       [-3.679203  , 40.419425  ],
       [-3.67900713, 40.41887241],
       [-3.67927202, 40.41961085]]), array([[-3.67835388, 40.41702938],
       [-3.678162  , 40.416488  ],
       [-3.67783401, 40.41555337],
       [-3.67835388, 40.41702938]]), array([[-3.67779314, 40.41543799],
       [-3.6774518 , 40.41450256],
       [-3.677615  , 40.414942  ],
       [-3.67779314, 40.41543799]]), array([[-3.67702204, 40.41334533],
       [-3.676958  , 40.413173  ],
       [-3.67687958, 40.41296173],
       [-3.67702204, 40.41334533]]), array([[-3.67657296, 40.41213605],
       [-3.676312  , 40.411438  ],
       [-3.67634843, 40.41128986],
       [-3.676313  , 40.411436  ],
       [-3.67657296, 40.41213605]]), array([[-3.67737459, 40.40965002],
       [-3.678352  , 40.408212  ],
       [-3.67863992, 40.40778761],
       [-3.677794  , 40.409037  ],
       [-3.67737459, 40.40965002]]), array([[-3.67780285, 40.41546503],
       [-3.676286  , 40.415726  ],
       [-3.675278  , 40.415863  ],
       [-3.674203  , 40.416001  ],
       [-3.671976  , 40.416317  ],
       [-3.671591  , 40.416372  ],
       [-3.6715825 , 40.4165285 ],
       [-3.671591  , 40.416371  ],
       [-3.672301  , 40.41627   ],
       [-3.674093  , 40.416014  ],
       [-3.675304  , 40.415859  ],
       [-3.676288  , 40.415725  ],
       [-3.67780285, 40.41546503],
       [-3.67780285, 40.41546503]])]"
